date,sku_wo_pkg,offtake_di,offtake_eib,offtake_il,sellin_eib,retailer_inv,sellout,sp_inv,sellin_di,isa,osa,price,price_krmb_per_ton_il,value_krmb_il,volume_ton_il,total_vol,if_vol,fo_vol,gum_vol,cl_vol,il_vol,0to6_month_population,6to12_month_population,12to36_month_population,sellin_il
2015-02-01,ANZ_APT_PN_1,0.0,7.364875744770464e-11,7.364875744770464e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.95711077761914e-11,-5.583667806766681e-11,2.701202878239534e-11,-1.4853598428978812e-10,-3.00195577885994e-11,1.564434993377995e-11,9.38874701246508e-16,0.0,0.0,0.0
2015-02-01,ANZ_APT_PN_2,0.0,-2.7119488947222786e-11,-2.7119488947222786e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.95711077761914e-11,-5.583667806766681e-11,2.701202878239534e-11,-1.4853598428978812e-10,-3.00195577885994e-11,1.564434993377995e-11,9.38874701246508e-16,0.0,0.0,0.0
2015-02-01,ANZ_APT_PN_3,0.0,2.149697553146075e-10,2.149697553146075e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.95711077761914e-11,-5.583667806766681e-11,2.701202878239534e-11,-1.4853598428978812e-10,-3.00195577885994e-11,1.564434993377995e-11,9.38874701246508e-16,0.0,0.0,0.0
2015-02-01,ANZ_APT_PN_4,0.0,2.5534560602660003e-11,2.5534560602660003e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.95711077761914e-11,-5.583667806766681e-11,2.701202878239534e-11,-1.4853598428978812e-10,-3.00195577885994e-11,1.564434993377995e-11,9.38874701246508e-16,0.0,0.0,0.0
2015-02-01,ANZ_KC_GD_1,0.0,1.7511415556804553e-10,1.7511415556804553e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.95711077761914e-11,-5.583667806766681e-11,2.701202878239534e-11,-1.4853598428978812e-10,-3.00195577885994e-11,1.564434993377995e-11,9.38874701246508e-16,0.0,0.0,0.0
2015-02-01,ANZ_KC_GD_2,0.0,-1.778851384326851e-10,-1.778851384326851e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.95711077761914e-11,-5.583667806766681e-11,2.701202878239534e-11,-1.4853598428978812e-10,-3.00195577885994e-11,1.564434993377995e-11,9.38874701246508e-16,0.0,0.0,0.0
2015-02-01,ANZ_KC_GD_3,0.0,5.692728181938496e-11,5.692728181938496e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.95711077761914e-11,-5.583667806766681e-11,2.701202878239534e-11,-1.4853598428978812e-10,-3.00195577885994e-11,1.564434993377995e-11,9.38874701246508e-16,0.0,0.0,0.0
2015-02-01,ANZ_KC_GD_4,0.0,-8.66084350448299e-11,-8.66084350448299e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.95711077761914e-11,-5.583667806766681e-11,2.701202878239534e-11,-1.4853598428978812e-10,-3.00195577885994e-11,1.564434993377995e-11,9.38874701246508e-16,0.0,0.0,0.0
2015-02-01,ANZ_KC_GT_1,0.0,-1.3545246265038019e-10,-1.3545246265038019e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.95711077761914e-11,-5.583667806766681e-11,2.701202878239534e-11,-1.4853598428978812e-10,-3.00195577885994e-11,1.564434993377995e-11,9.38874701246508e-16,0.0,0.0,0.0
2015-02-01,ANZ_KC_GT_2,0.0,-1.3505635394266312e-10,-1.3505635394266312e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.95711077761914e-11,-5.583667806766681e-11,2.701202878239534e-11,-1.4853598428978812e-10,-3.00195577885994e-11,1.564434993377995e-11,9.38874701246508e-16,0.0,0.0,0.0
