sku_w_pkg,cycle_month,forecasted_month,forecast
UK_APT_PN_EZP_4,2017-07,2017-07,7.38
UK_APT_PN_EZP_4,2017-07,2017-08,13.88
UK_APT_PN_EZP_4,2017-07,2017-09,16.72
UK_APT_PN_EZP_4,2017-07,2017-10,19.08
UK_APT_PN_EZP_4,2017-07,2017-11,33.86
UK_APT_PN_EZP_4,2017-07,2017-12,26.47
UK_APT_PN_EZP_4,2017-07,2018-01,31.15
UK_APT_PN_EZP_4,2017-07,2018-02,20.76
UK_APT_PN_EZP_4,2017-07,2018-03,27.65
UK_APT_PN_EZP_4,2017-07,2018-04,28.1
UK_APT_PN_EZP_4,2017-07,2018-05,26.31
UK_APT_PN_EZP_4,2017-07,2018-06,33.58
UK_APT_PN_EZP_4,2017-07,2018-07,25.95
UK_APT_PN_EZP_4,2017-07,2018-08,26.31
UK_APT_PN_EZP_4,2017-07,2018-09,26.31
UK_APT_PN_EZP_4,2017-07,2018-10,26.72
UK_APT_PN_EZP_4,2017-07,2018-11,48.22
UK_APT_PN_EZP_4,2017-07,2018-12,26.88
UK_APT_PN_EZP_4,2017-07,2019-01,26.14
UK_APT_PN_EZP_4,2017-07,2019-02,25.77
UK_APT_PN_EZP_4,2017-07,2019-03,27.65
UK_APT_PN_EZP_4,2017-07,2019-04,28.1
UK_APT_PN_EZP_4,2017-07,2019-05,26.31
UK_APT_PN_EZP_4,2017-07,2019-06,32.24
UK_APT_PN_EZP_4,2017-07,2019-07,25.95
UK_APT_PN_EZP_4,2017-07,2019-08,26.31
UK_APT_PN_EZP_4,2017-07,2019-09,26.31
UK_APT_PN_EZP_4,2017-07,2019-10,26.72
UK_APT_PN_EZP_4,2017-07,2019-11,42.85
UK_APT_PN_EZP_4,2017-07,2019-12,26.88
UK_APT_PN_EZP_4,2017-08,2017-08,16.4
UK_APT_PN_EZP_4,2017-08,2017-09,21.32
UK_APT_PN_EZP_4,2017-08,2017-10,24.3
UK_APT_PN_EZP_4,2017-08,2017-11,49.43
UK_APT_PN_EZP_4,2017-08,2017-12,24.87
UK_APT_PN_EZP_4,2017-08,2018-01,33.46
UK_APT_PN_EZP_4,2017-08,2018-02,22.31
UK_APT_PN_EZP_4,2017-08,2018-03,31.01
UK_APT_PN_EZP_4,2017-08,2018-04,31.86
UK_APT_PN_EZP_4,2017-08,2018-05,28.49
UK_APT_PN_EZP_4,2017-08,2018-06,37.96
UK_APT_PN_EZP_4,2017-08,2018-07,27.89
UK_APT_PN_EZP_4,2017-08,2018-08,28.49
UK_APT_PN_EZP_4,2017-08,2018-09,28.49
UK_APT_PN_EZP_4,2017-08,2018-10,29.54
UK_APT_PN_EZP_4,2017-08,2018-11,56.99
UK_APT_PN_EZP_4,2017-08,2018-12,29.91
UK_APT_PN_EZP_4,2017-08,2019-01,24.33
UK_APT_PN_EZP_4,2017-08,2019-02,31.45
UK_APT_PN_EZP_4,2017-08,2019-03,31.01
UK_APT_PN_EZP_4,2017-08,2019-04,31.86
UK_APT_PN_EZP_4,2017-08,2019-05,28.49
UK_APT_PN_EZP_4,2017-08,2019-06,37.46
UK_APT_PN_EZP_4,2017-08,2019-07,27.89
UK_APT_PN_EZP_4,2017-08,2019-08,28.49
UK_APT_PN_EZP_4,2017-08,2019-09,28.49
UK_APT_PN_EZP_4,2017-08,2019-10,29.54
UK_APT_PN_EZP_4,2017-08,2019-11,54.97
UK_APT_PN_EZP_4,2017-08,2019-12,29.91
UK_APT_PN_EZP_4,2017-09,2017-09,21.32
UK_APT_PN_EZP_4,2017-09,2017-10,24.3
UK_APT_PN_EZP_4,2017-09,2017-11,49.43
UK_APT_PN_EZP_4,2017-09,2017-12,24.85
UK_APT_PN_EZP_4,2017-09,2018-01,44.82
UK_APT_PN_EZP_4,2017-09,2018-02,31.15
UK_APT_PN_EZP_4,2017-09,2018-03,47.7
UK_APT_PN_EZP_4,2017-09,2018-04,32.39
UK_APT_PN_EZP_4,2017-09,2018-05,29.03
UK_APT_PN_EZP_4,2017-09,2018-06,38.6
UK_APT_PN_EZP_4,2017-09,2018-07,28.43
UK_APT_PN_EZP_4,2017-09,2018-08,29.03
UK_APT_PN_EZP_4,2017-09,2018-09,29.03
UK_APT_PN_EZP_4,2017-09,2018-10,30.07
UK_APT_PN_EZP_4,2017-09,2018-11,57.8
UK_APT_PN_EZP_4,2017-09,2018-12,30.45
UK_APT_PN_EZP_4,2017-09,2019-01,24.98
UK_APT_PN_EZP_4,2017-09,2019-02,31.87
UK_APT_PN_EZP_4,2017-09,2019-03,31.55
UK_APT_PN_EZP_4,2017-09,2019-04,32.39
UK_APT_PN_EZP_4,2017-09,2019-05,29.03
UK_APT_PN_EZP_4,2017-09,2019-06,38.04
UK_APT_PN_EZP_4,2017-09,2019-07,28.43
UK_APT_PN_EZP_4,2017-09,2019-08,29.03
UK_APT_PN_EZP_4,2017-09,2019-09,29.03
UK_APT_PN_EZP_4,2017-09,2019-10,30.07
UK_APT_PN_EZP_4,2017-09,2019-11,55.56
UK_APT_PN_EZP_4,2017-09,2019-12,30.45
UK_APT_PN_EZP_4,2017-10,2017-10,24.3
UK_APT_PN_EZP_4,2017-10,2017-11,49.43
UK_APT_PN_EZP_4,2017-10,2017-12,23.85
UK_APT_PN_EZP_4,2017-10,2018-01,42.98
UK_APT_PN_EZP_4,2017-10,2018-02,23.8
UK_APT_PN_EZP_4,2017-10,2018-03,54.81
UK_APT_PN_EZP_4,2017-10,2018-04,30.56
UK_APT_PN_EZP_4,2017-10,2018-05,27.19
UK_APT_PN_EZP_4,2017-10,2018-06,36.43
UK_APT_PN_EZP_4,2017-10,2018-07,26.76
UK_APT_PN_EZP_4,2017-10,2018-08,27.19
UK_APT_PN_EZP_4,2017-10,2018-09,27.19
UK_APT_PN_EZP_4,2017-10,2018-10,29.07
UK_APT_PN_EZP_4,2017-10,2018-11,49.44
UK_APT_PN_EZP_4,2017-10,2018-12,29.45
UK_APT_PN_EZP_4,2017-10,2019-01,25.59
UK_APT_PN_EZP_4,2017-10,2019-02,29.87
UK_APT_PN_EZP_4,2017-10,2019-03,32.67
UK_APT_PN_EZP_4,2017-10,2019-04,30.56
UK_APT_PN_EZP_4,2017-10,2019-05,27.19
UK_APT_PN_EZP_4,2017-10,2019-06,35.87
UK_APT_PN_EZP_4,2017-10,2019-07,26.76
UK_APT_PN_EZP_4,2017-10,2019-08,27.19
UK_APT_PN_EZP_4,2017-10,2019-09,27.19
UK_APT_PN_EZP_4,2017-10,2019-10,29.07
UK_APT_PN_EZP_4,2017-10,2019-11,47.2
UK_APT_PN_EZP_4,2017-10,2019-12,29.45
UK_APT_PN_EZP_4,2017-11,2017-11,49.43
UK_APT_PN_EZP_4,2017-11,2017-12,21.61
UK_APT_PN_EZP_4,2017-11,2018-01,39.8
UK_APT_PN_EZP_4,2017-11,2018-02,21.64
UK_APT_PN_EZP_4,2017-11,2018-03,50.57
UK_APT_PN_EZP_4,2017-11,2018-04,29.43
UK_APT_PN_EZP_4,2017-11,2018-05,26.71
UK_APT_PN_EZP_4,2017-11,2018-06,35.56
UK_APT_PN_EZP_4,2017-11,2018-07,26.13
UK_APT_PN_EZP_4,2017-11,2018-08,26.71
UK_APT_PN_EZP_4,2017-11,2018-09,26.71
UK_APT_PN_EZP_4,2017-11,2018-10,29.23
UK_APT_PN_EZP_4,2017-11,2018-11,46.46
UK_APT_PN_EZP_4,2017-11,2018-12,28.33
UK_APT_PN_EZP_4,2017-11,2019-01,31.82
UK_APT_PN_EZP_4,2017-11,2019-02,34.42
UK_APT_PN_EZP_4,2017-11,2019-03,39.81
UK_APT_PN_EZP_4,2017-11,2019-04,29.43
UK_APT_PN_EZP_4,2017-11,2019-05,26.71
UK_APT_PN_EZP_4,2017-11,2019-06,34.89
UK_APT_PN_EZP_4,2017-11,2019-07,26.13
UK_APT_PN_EZP_4,2017-11,2019-08,26.71
UK_APT_PN_EZP_4,2017-11,2019-09,26.71
UK_APT_PN_EZP_4,2017-11,2019-10,29.23
UK_APT_PN_EZP_4,2017-11,2019-11,43.77
UK_APT_PN_EZP_4,2017-11,2019-12,28.33
UK_APT_PN_EZP_4,2017-12,2017-12,27.36
UK_APT_PN_EZP_4,2017-12,2018-01,23.98
UK_APT_PN_EZP_4,2017-12,2018-02,16.2
UK_APT_PN_EZP_4,2017-12,2018-03,41.53
UK_APT_PN_EZP_4,2017-12,2018-04,39.02
UK_APT_PN_EZP_4,2017-12,2018-05,46.59
UK_APT_PN_EZP_4,2017-12,2018-06,49.75
UK_APT_PN_EZP_4,2017-12,2018-07,41.89
UK_APT_PN_EZP_4,2017-12,2018-08,42.02
UK_APT_PN_EZP_4,2017-12,2018-09,41.89
UK_APT_PN_EZP_4,2017-12,2018-10,50
UK_APT_PN_EZP_4,2017-12,2018-11,60.08
UK_APT_PN_EZP_4,2017-12,2018-12,50
UK_APT_PN_EZP_4,2017-12,2019-01,43.72
UK_APT_PN_EZP_4,2017-12,2019-02,23.26
UK_APT_PN_EZP_4,2017-12,2019-03,48.59
UK_APT_PN_EZP_4,2017-12,2019-04,43.72
UK_APT_PN_EZP_4,2017-12,2019-05,41.89
UK_APT_PN_EZP_4,2017-12,2019-06,49.75
UK_APT_PN_EZP_4,2017-12,2019-07,41.89
UK_APT_PN_EZP_4,2017-12,2019-08,42.02
UK_APT_PN_EZP_4,2017-12,2019-09,41.89
UK_APT_PN_EZP_4,2017-12,2019-10,42.94
UK_APT_PN_EZP_4,2017-12,2019-11,60.08
UK_APT_PN_EZP_4,2017-12,2019-12,42.94
UK_APT_PN_EZP_4,2018-01,2018-01,27.78
UK_APT_PN_EZP_4,2018-01,2018-02,16
UK_APT_PN_EZP_4,2018-01,2018-03,41.33
UK_APT_PN_EZP_4,2018-01,2018-04,48.4
UK_APT_PN_EZP_4,2018-01,2018-05,55.99
UK_APT_PN_EZP_4,2018-01,2018-06,59.09
UK_APT_PN_EZP_4,2018-01,2018-07,51.29
UK_APT_PN_EZP_4,2018-01,2018-08,51.37
UK_APT_PN_EZP_4,2018-01,2018-09,51.29
UK_APT_PN_EZP_4,2018-01,2018-10,59.48
UK_APT_PN_EZP_4,2018-01,2018-11,68.3
UK_APT_PN_EZP_4,2018-01,2018-12,59.82
UK_APT_PN_EZP_4,2018-01,2019-01,38.99
UK_APT_PN_EZP_4,2018-01,2019-02,25.6
UK_APT_PN_EZP_4,2018-01,2019-03,50.93
UK_APT_PN_EZP_4,2018-01,2019-04,48.4
UK_APT_PN_EZP_4,2018-01,2019-05,55.99
UK_APT_PN_EZP_4,2018-01,2019-06,59.09
UK_APT_PN_EZP_4,2018-01,2019-07,51.29
UK_APT_PN_EZP_4,2018-01,2019-08,51.37
UK_APT_PN_EZP_4,2018-01,2019-09,51.29
UK_APT_PN_EZP_4,2018-01,2019-10,59.48
UK_APT_PN_EZP_4,2018-01,2019-11,68.3
UK_APT_PN_EZP_4,2018-01,2019-12,59.82
UK_APT_PN_EZP_4,2018-02,2018-02,15.88
UK_APT_PN_EZP_4,2018-02,2018-03,40.81
UK_APT_PN_EZP_4,2018-02,2018-04,52.79
UK_APT_PN_EZP_4,2018-02,2018-05,60.42
UK_APT_PN_EZP_4,2018-02,2018-06,63.41
UK_APT_PN_EZP_4,2018-02,2018-07,55.72
UK_APT_PN_EZP_4,2018-02,2018-08,55.78
UK_APT_PN_EZP_4,2018-02,2018-09,55.72
UK_APT_PN_EZP_4,2018-02,2018-10,64.07
UK_APT_PN_EZP_4,2018-02,2018-11,71.92
UK_APT_PN_EZP_4,2018-02,2018-12,64.31
UK_APT_PN_EZP_4,2018-02,2019-01,43.38
UK_APT_PN_EZP_4,2018-02,2019-02,30.28
UK_APT_PN_EZP_4,2018-02,2019-03,55.21
UK_APT_PN_EZP_4,2018-02,2019-04,52.79
UK_APT_PN_EZP_4,2018-02,2019-05,60.42
UK_APT_PN_EZP_4,2018-02,2019-06,63.41
UK_APT_PN_EZP_4,2018-02,2019-07,55.72
UK_APT_PN_EZP_4,2018-02,2019-08,55.78
UK_APT_PN_EZP_4,2018-02,2019-09,55.72
UK_APT_PN_EZP_4,2018-02,2019-10,64.07
UK_APT_PN_EZP_4,2018-02,2019-11,71.92
