,sku_wo_pkg,date,horizon,date_when_predicting_x,yhat_di_calib,date_when_predicting_y,yhat_eib_calib,date_when_predicting,yhat_il_calib,fold,target_di,target_eib,target_il,country,brand,tier,stage,age_offtake_di,age_offtake_il,age_offtake_eib,err_di,abs_err_di
7491,NL_NC_PN_6,2019-08-01,3,201905,0.0,201905,53.107635498046875,201905,53.107635498046875,-1,0.0,61.69194974378603,61.69194974378603,NL,NC,PN,6,-99.0,55.0,55.0,0.0,0.0
7492,UK_APT_PF_1,2019-08-01,3,201905,0.0,201905,13.778287887573242,201905,13.778287887573242,-1,0.0,11.444798330529304,11.444798330529304,UK,APT,PF,1,-99.0,30.0,30.0,0.0,0.0
7493,UK_APT_PF_2,2019-08-01,3,201905,0.0,201905,15.779199600219727,201905,15.779199600219727,-1,0.0,16.011587394194592,16.011587394194592,UK,APT,PF,2,-99.0,27.0,27.0,0.0,0.0
7494,UK_APT_PF_3,2019-08-01,3,201905,0.0,201905,63.6424560546875,201905,63.6424560546875,-1,0.0,72.91485001891431,72.91485001891431,UK,APT,PF,3,-99.0,35.0,35.0,0.0,0.0
7495,UK_APT_PN_1,2019-08-01,3,201905,9.568886756896973,201905,12.835138320922852,201905,22.40402603149414,-1,5.0280000000000005,7.206303612022682,12.234303612022686,UK,APT,PN,1,-99.0,55.0,55.0,-4.540886756896972,4.540886756896972
7496,UK_APT_PN_2,2019-08-01,3,201905,11.86459732055664,201905,11.663522720336914,201905,23.528120040893555,-1,7.2504,9.50325342836559,16.753653428365592,UK,APT,PN,2,22.0,55.0,55.0,-4.614197320556641,4.614197320556641
7497,UK_APT_PN_3,2019-08-01,3,201905,26.791015625,201905,22.27471351623535,201905,49.06572723388672,-1,24.585600000000003,11.80662140172895,36.39222140172895,UK,APT,PN,3,23.0,55.0,55.0,-2.205415624999997,2.205415624999997
7498,UK_APT_PN_4,2019-08-01,3,201905,21.947669982910156,201905,56.20127868652344,201905,78.1489486694336,-1,19.887999999999998,44.91078825176111,64.79878825176111,UK,APT,PN,4,23.0,55.0,55.0,-2.059669982910158,2.059669982910158
7499,UK_C&G_C&G_1,2019-08-01,3,201905,13.005800247192383,201905,22.957141876220703,201905,35.96294403076172,-1,7.9552,20.328160782240204,28.2833607822402,UK,C&G,C&G,1,-99.0,55.0,55.0,-5.050600247192383,5.050600247192383
7500,UK_C&G_C&G_2,2019-08-01,3,201905,12.947286605834961,201905,16.547090530395508,201905,29.49437713623047,-1,10.7704,17.283044171586212,28.053444171586214,UK,C&G,C&G,2,20.0,55.0,55.0,-2.1768866058349605,2.1768866058349605
7501,UK_C&G_C&G_3,2019-08-01,3,201905,22.70772933959961,201905,29.63779640197754,201905,52.34552764892578,-1,31.42720000000001,29.162522264707302,60.5897222647073,UK,C&G,C&G,3,23.0,55.0,55.0,8.7194706604004,8.7194706604004
7502,UK_C&G_C&G_4,2019-08-01,3,201905,19.968591690063477,201905,64.41474914550781,201905,84.38333892822266,-1,24.5616,72.82539148590402,97.386991485904,UK,C&G,C&G,4,20.0,55.0,55.0,4.593008309936522,4.593008309936522
7503,ANZ_APT_PF_1,2019-09-01,4,201905,36.422462463378906,201905,49.735626220703125,201905,86.15808868408203,-1,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99.0,-99.0,-99.0,0.0,0.0
7504,ANZ_APT_PF_2,2019-09-01,4,201905,53.762168884277344,201905,59.65008544921875,201905,113.4122543334961,-1,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99.0,-99.0,-99.0,0.0,0.0
7505,ANZ_APT_PF_3,2019-09-01,4,201905,181.36346435546875,201905,104.03633117675781,201905,285.3997802734375,-1,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99.0,-99.0,-99.0,0.0,0.0
7506,ANZ_APT_PF_4,2019-09-01,4,201905,110.79273986816406,201905,113.43122100830078,201905,224.22396850585938,-1,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99.0,-99.0,-99.0,0.0,0.0
7507,ANZ_APT_PN_1,2019-09-01,4,201905,36.4341926574707,201905,68.02861785888672,201905,104.46281433105469,-1,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99.0,-99.0,-99.0,0.0,0.0
7508,ANZ_APT_PN_2,2019-09-01,4,201905,49.550453186035156,201905,91.5152816772461,201905,141.06573486328125,-1,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99.0,-99.0,-99.0,0.0,0.0
7509,ANZ_APT_PN_3,2019-09-01,4,201905,162.82582092285156,201905,109.96987915039062,201905,272.79571533203125,-1,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99.0,-99.0,-99.0,0.0,0.0
7510,ANZ_APT_PN_4,2019-09-01,4,201905,145.6483154296875,201905,173.50619506835938,201905,319.1545104980469,-1,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99.0,-99.0,-99.0,0.0,0.0
7511,ANZ_KC_GD_1,2019-09-01,4,201905,0.0,201905,14.357332229614258,201905,14.357332229614258,-1,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99.0,-99.0,-99.0,0.0,0.0
7512,ANZ_KC_GD_2,2019-09-01,4,201905,0.0,201905,14.357332229614258,201905,14.357332229614258,-1,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99.0,-99.0,-99.0,0.0,0.0
7513,ANZ_KC_GD_3,2019-09-01,4,201905,0.0,201905,32.7342529296875,201905,32.7342529296875,-1,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99.0,-99.0,-99.0,0.0,0.0
7514,ANZ_KC_GD_4,2019-09-01,4,201905,0.0,201905,50.03374481201172,201905,50.03374481201172,-1,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99.0,-99.0,-99.0,0.0,0.0
7515,ANZ_KC_GT_1,2019-09-01,4,201905,0.0,201905,45.34187316894531,201905,45.34187316894531,-1,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99.0,-99.0,-99.0,0.0,0.0
7516,ANZ_KC_GT_2,2019-09-01,4,201905,0.0,201905,51.37346649169922,201905,51.37346649169922,-1,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99.0,-99.0,-99.0,0.0,0.0
7517,ANZ_KC_GT_3,2019-09-01,4,201905,0.0,201905,53.6961669921875,201905,53.6961669921875,-1,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99.0,-99.0,-99.0,0.0,0.0
7518,DE_APT_PF_1,2019-09-01,4,201905,19.05264663696289,201905,49.282806396484375,201905,68.33544921875,-1,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99.0,-99.0,-99.0,0.0,0.0
7519,DE_APT_PF_2,2019-09-01,4,201905,56.04231643676758,201905,115.23726654052734,201905,171.2795867919922,-1,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99.0,-99.0,-99.0,0.0,0.0
7520,DE_APT_PF_PRE,2019-09-01,4,201905,22.4664249420166,201905,34.1696891784668,201905,56.63611602783203,-1,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99.0,-99.0,-99.0,0.0,0.0
7521,DE_APT_PN_1,2019-09-01,4,201905,17.72948455810547,201905,51.19467544555664,201905,68.92416381835938,-1,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99.0,-99.0,-99.0,0.0,0.0
7522,DE_APT_PN_2,2019-09-01,4,201905,18.070241928100586,201905,60.876407623291016,201905,78.94664764404297,-1,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99.0,-99.0,-99.0,0.0,0.0
7523,DE_APT_PN_3,2019-09-01,4,201905,40.38236618041992,201905,105.46482849121094,201905,145.84719848632812,-1,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99.0,-99.0,-99.0,0.0,0.0
7524,DE_APT_PN_4,2019-09-01,4,201905,69.59414672851562,201905,106.58489990234375,201905,176.17904663085938,-1,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99.0,-99.0,-99.0,0.0,0.0
7525,DE_APT_PN_5,2019-09-01,4,201905,78.9910659790039,201905,84.95817565917969,201905,163.94924926757812,-1,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99.0,-99.0,-99.0,0.0,0.0
7526,DE_APT_PN_PRE,2019-09-01,4,201905,14.666634559631348,201905,23.47772216796875,201905,38.14435577392578,-1,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99.0,-99.0,-99.0,0.0,0.0
7527,NL_NC_PN_1,2019-09-01,4,201905,31.273412704467773,201905,25.849092483520508,201905,57.12250518798828,-1,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99.0,-99.0,-99.0,0.0,0.0
7528,NL_NC_PN_2,2019-09-01,4,201905,40.56425476074219,201905,19.15475082397461,201905,59.7190055847168,-1,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99.0,-99.0,-99.0,0.0,0.0
7529,NL_NC_PN_3,2019-09-01,4,201905,30.98949432373047,201905,32.989383697509766,201905,63.978878021240234,-1,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99.0,-99.0,-99.0,0.0,0.0
7530,NL_NC_PN_4,2019-09-01,4,201905,137.99835205078125,201905,74.74551391601562,201905,212.74386596679688,-1,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99.0,-99.0,-99.0,0.0,0.0
7531,NL_NC_PN_5,2019-09-01,4,201905,94.35062408447266,201905,44.69575119018555,201905,139.04637145996094,-1,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99.0,-99.0,-99.0,0.0,0.0
7532,NL_NC_PN_6,2019-09-01,4,201905,0.0,201905,47.458106994628906,201905,47.458106994628906,-1,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99.0,-99.0,-99.0,0.0,0.0
7533,UK_APT_PF_1,2019-09-01,4,201905,0.0,201905,12.645730018615723,201905,12.645730018615723,-1,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99.0,-99.0,-99.0,0.0,0.0
7534,UK_APT_PF_2,2019-09-01,4,201905,0.0,201905,12.813718795776367,201905,12.813718795776367,-1,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99.0,-99.0,-99.0,0.0,0.0
7535,UK_APT_PF_3,2019-09-01,4,201905,0.0,201905,67.04767608642578,201905,67.04767608642578,-1,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99.0,-99.0,-99.0,0.0,0.0
7536,UK_APT_PN_1,2019-09-01,4,201905,8.222776412963867,201905,9.588285446166992,201905,17.81106185913086,-1,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99.0,-99.0,-99.0,0.0,0.0
7537,UK_APT_PN_2,2019-09-01,4,201905,13.250569343566895,201905,12.68049430847168,201905,25.93106460571289,-1,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99.0,-99.0,-99.0,0.0,0.0
7538,UK_APT_PN_3,2019-09-01,4,201905,21.076705932617188,201905,21.698680877685547,201905,42.775386810302734,-1,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99.0,-99.0,-99.0,0.0,0.0
7539,UK_APT_PN_4,2019-09-01,4,201905,24.80324935913086,201905,43.450950622558594,201905,68.25419616699219,-1,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99.0,-99.0,-99.0,0.0,0.0
7540,UK_C&G_C&G_1,2019-09-01,4,201905,9.572807312011719,201905,21.095060348510742,201905,30.66786766052246,-1,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99.0,-99.0,-99.0,0.0,0.0
7541,UK_C&G_C&G_2,2019-09-01,4,201905,14.99164867401123,201905,15.729764938354492,201905,30.721412658691406,-1,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99.0,-99.0,-99.0,0.0,0.0
7542,UK_C&G_C&G_3,2019-09-01,4,201905,29.343202590942383,201905,26.32687759399414,201905,55.670082092285156,-1,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99.0,-99.0,-99.0,0.0,0.0
7543,UK_C&G_C&G_4,2019-09-01,4,201905,24.27540397644043,201905,66.00465393066406,201905,90.28005981445312,-1,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99.0,-99.0,-99.0,0.0,0.0
7544,ANZ_APT_PF_1,2019-10-01,5,201905,45.053443908691406,201905,44.101389167815015,201905,89.45309448242188,-1,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99.0,-99.0,-99.0,0.0,0.0
7545,ANZ_APT_PF_2,2019-10-01,5,201905,63.22386932373047,201905,54.96214015710673,201905,118.55772399902344,-1,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99.0,-99.0,-99.0,0.0,0.0
7546,ANZ_APT_PF_3,2019-10-01,5,201905,228.3131561279297,201905,76.0171331565372,201905,304.84442138671875,-1,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99.0,-99.0,-99.0,0.0,0.0
7547,ANZ_APT_PF_4,2019-10-01,5,201905,104.48113250732422,201905,124.50964275640598,201905,229.83285522460938,-1,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99.0,-99.0,-99.0,0.0,0.0
7548,ANZ_APT_PN_1,2019-10-01,5,201905,40.699588775634766,201905,75.08788619609089,201905,116.29530334472656,-1,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99.0,-99.0,-99.0,0.0,0.0
7549,ANZ_APT_PN_2,2019-10-01,5,201905,62.854515075683594,201905,72.16924806346105,201905,135.51185607910156,-1,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99.0,-99.0,-99.0,0.0,0.0
7550,ANZ_APT_PN_3,2019-10-01,5,201905,270.781005859375,201905,145.9878333213846,201905,417.75616455078125,-1,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99.0,-99.0,-99.0,0.0,0.0
7551,ANZ_APT_PN_4,2019-10-01,5,201905,202.70718383789062,201905,170.1743079460855,201905,374.03240966796875,-1,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99.0,-99.0,-99.0,0.0,0.0
7552,ANZ_KC_GD_1,2019-10-01,5,201905,0.0,201905,13.039080404350466,201905,13.127265930175781,-1,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99.0,-99.0,-99.0,0.0,0.0
7553,ANZ_KC_GD_2,2019-10-01,5,201905,0.0,201905,11.525208186427253,201905,11.603155136108398,-1,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99.0,-99.0,-99.0,0.0,0.0
7554,ANZ_KC_GD_3,2019-10-01,5,201905,0.0,201905,35.45210302062247,201905,35.691871643066406,-1,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99.0,-99.0,-99.0,0.0,0.0
7555,ANZ_KC_GD_4,2019-10-01,5,201905,0.0,201905,40.198937661381606,201905,40.47080993652344,-1,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99.0,-99.0,-99.0,0.0,0.0
7556,ANZ_KC_GT_1,2019-10-01,5,201905,0.0,201905,42.88631362660314,201905,43.176361083984375,-1,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99.0,-99.0,-99.0,0.0,0.0
7557,ANZ_KC_GT_2,2019-10-01,5,201905,0.0,201905,49.13912595558409,201905,49.47146224975586,-1,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99.0,-99.0,-99.0,0.0,0.0
7558,ANZ_KC_GT_3,2019-10-01,5,201905,0.0,201905,52.558118509202224,201905,52.913578033447266,-1,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99.0,-99.0,-99.0,0.0,0.0
7559,DE_APT_PF_1,2019-10-01,5,201905,23.948274612426758,201905,39.447420871405086,201905,63.66248321533203,-1,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99.0,-99.0,-99.0,0.0,0.0
7560,DE_APT_PF_2,2019-10-01,5,201905,61.23596954345703,201905,111.6532562057069,201905,173.64434814453125,-1,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99.0,-99.0,-99.0,0.0,0.0
7561,DE_APT_PF_PRE,2019-10-01,5,201905,32.24410629272461,201905,33.040544910238445,201905,65.50811004638672,-1,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99.0,-99.0,-99.0,0.0,0.0
7562,DE_APT_PN_1,2019-10-01,5,201905,23.40636444091797,201905,52.60398521524275,201905,76.36611938476562,-1,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99.0,-99.0,-99.0,0.0,0.0
7563,DE_APT_PN_2,2019-10-01,5,201905,22.68320083618164,201905,64.47495561504985,201905,87.59420776367188,-1,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99.0,-99.0,-99.0,0.0,0.0
7564,DE_APT_PN_3,2019-10-01,5,201905,32.183319091796875,201905,92.12946095194604,201905,124.93586730957031,-1,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99.0,-99.0,-99.0,0.0,0.0
7565,DE_APT_PN_4,2019-10-01,5,201905,75.33534240722656,201905,133.07322390368685,201905,209.30856323242188,-1,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99.0,-99.0,-99.0,0.0,0.0
7566,DE_APT_PN_5,2019-10-01,5,201905,98.33583068847656,201905,102.83894464354674,201905,201.87030029296875,-1,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99.0,-99.0,-99.0,0.0,0.0
7567,DE_APT_PN_PRE,2019-10-01,5,201905,24.188228607177734,201905,26.695334187192955,201905,51.064109802246094,-1,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99.0,-99.0,-99.0,0.0,0.0
7568,NL_NC_PN_1,2019-10-01,5,201905,30.973270416259766,201905,24.050983124663716,201905,55.186912536621094,-1,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99.0,-99.0,-99.0,0.0,0.0
7569,NL_NC_PN_2,2019-10-01,5,201905,32.939308166503906,201905,17.037939142104985,201905,50.09247589111328,-1,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99.0,-99.0,-99.0,0.0,0.0
7570,NL_NC_PN_3,2019-10-01,5,201905,38.91909408569336,201905,20.101374733469687,201905,59.15641784667969,-1,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99.0,-99.0,-99.0,0.0,0.0
7571,NL_NC_PN_4,2019-10-01,5,201905,122.16260528564453,201905,85.80349302663925,201905,208.54640197753906,-1,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99.0,-99.0,-99.0,0.0,0.0
7572,NL_NC_PN_5,2019-10-01,5,201905,72.16175842285156,201905,34.023653516811656,201905,106.41551971435547,-1,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99.0,-99.0,-99.0,0.0,0.0
7573,NL_NC_PN_6,2019-10-01,5,201905,0.0,201905,42.953743936450074,201905,43.24424743652344,-1,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99.0,-99.0,-99.0,0.0,0.0
7574,UK_APT_PF_1,2019-10-01,5,201905,0.0,201905,10.617001937971272,201905,10.688806533813477,-1,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99.0,-99.0,-99.0,0.0,0.0
7575,UK_APT_PF_2,2019-10-01,5,201905,0.0,201905,12.110630096109437,201905,12.192536354064941,-1,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99.0,-99.0,-99.0,0.0,0.0
7576,UK_APT_PF_3,2019-10-01,5,201905,0.0,201905,68.17401357224333,201905,68.63508605957031,-1,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99.0,-99.0,-99.0,0.0,0.0
7577,UK_APT_PN_1,2019-10-01,5,201905,9.210142135620117,201905,11.186676468033099,201905,20.472476959228516,-1,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99.0,-99.0,-99.0,0.0,0.0
7578,UK_APT_PN_2,2019-10-01,5,201905,11.728577613830566,201905,10.752499121615156,201905,22.55379867553711,-1,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99.0,-99.0,-99.0,0.0,0.0
7579,UK_APT_PN_3,2019-10-01,5,201905,22.6156063079834,201905,23.92900345227961,201905,46.706443786621094,-1,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99.0,-99.0,-99.0,0.0,0.0
7580,UK_APT_PN_4,2019-10-01,5,201905,17.853078842163086,201905,49.49859513378026,201905,67.68643951416016,-1,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99.0,-99.0,-99.0,0.0,0.0
7581,UK_C&G_C&G_1,2019-10-01,5,201905,9.163920402526855,201905,20.545143166187927,201905,29.84801483154297,-1,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99.0,-99.0,-99.0,0.0,0.0
7582,UK_C&G_C&G_2,2019-10-01,5,201905,8.15654468536377,201905,12.293341947848692,201905,20.53302764892578,-1,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99.0,-99.0,-99.0,0.0,0.0
7583,UK_C&G_C&G_3,2019-10-01,5,201905,25.85464859008789,201905,26.062322491373433,201905,52.09323501586914,-1,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99.0,-99.0,-99.0,0.0,0.0
7584,UK_C&G_C&G_4,2019-10-01,5,201905,20.630084991455078,201905,58.11283237301123,201905,79.13594055175781,-1,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99.0,-99.0,-99.0,0.0,0.0
7585,ANZ_APT_PF_1,2019-11-01,6,201905,85.85448455810547,201905,39.709330897382856,201905,131.64625549316406,-1,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99.0,-99.0,-99.0,0.0,0.0
7586,ANZ_APT_PF_2,2019-11-01,6,201905,102.2071533203125,201905,50.50614933276399,201905,160.4495391845703,-1,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99.0,-99.0,-99.0,0.0,0.0
7587,ANZ_APT_PF_3,2019-11-01,6,201905,413.0072937011719,201905,122.38972480224785,201905,554.1439208984375,-1,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99.0,-99.0,-99.0,0.0,0.0
7588,ANZ_APT_PF_4,2019-11-01,6,201905,205.54632568359375,201905,96.32820690762242,201905,316.6295166015625,-1,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99.0,-99.0,-99.0,0.0,0.0
7589,ANZ_APT_PN_1,2019-11-01,6,201905,63.01022720336914,201905,79.17705225386929,201905,154.31515502929688,-1,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99.0,-99.0,-99.0,0.0,0.0
7590,ANZ_APT_PN_2,2019-11-01,6,201905,82.95157623291016,201905,87.81250764832392,201905,184.21469116210938,-1,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99.0,-99.0,-99.0,0.0,0.0
7591,ANZ_APT_PN_3,2019-11-01,6,201905,522.8417358398438,201905,169.69230654964736,201905,718.5264892578125,-1,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99.0,-99.0,-99.0,0.0,0.0
7592,ANZ_APT_PN_4,2019-11-01,6,201905,349.5857238769531,201905,192.55391881243625,201905,571.6339111328125,-1,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99.0,-99.0,-99.0,0.0,0.0
7593,ANZ_KC_GD_1,2019-11-01,6,201905,0.0,201905,11.483811006612385,201905,13.242833137512207,-1,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99.0,-99.0,-99.0,0.0,0.0
7594,ANZ_KC_GD_2,2019-11-01,6,201905,0.0,201905,11.675129884458562,201905,13.463457107543945,-1,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99.0,-99.0,-99.0,0.0,0.0
7595,ANZ_KC_GD_3,2019-11-01,6,201905,0.0,201905,29.60779404863729,201905,34.142940521240234,-1,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99.0,-99.0,-99.0,0.0,0.0
7596,ANZ_KC_GD_4,2019-11-01,6,201905,0.0,201905,41.685972035009776,201905,48.07118225097656,-1,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99.0,-99.0,-99.0,0.0,0.0
7597,ANZ_KC_GT_1,2019-11-01,6,201905,0.0,201905,25.78237581106615,201905,29.7315673828125,-1,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99.0,-99.0,-99.0,0.0,0.0
7598,ANZ_KC_GT_2,2019-11-01,6,201905,0.0,201905,47.44860007682678,201905,54.716495513916016,-1,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99.0,-99.0,-99.0,0.0,0.0
7599,ANZ_KC_GT_3,2019-11-01,6,201905,0.0,201905,57.0621477109997,201905,65.8025894165039,-1,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99.0,-99.0,-99.0,0.0,0.0
7600,DE_APT_PF_1,2019-11-01,6,201905,27.638248443603516,201905,36.414584969570235,201905,69.63059997558594,-1,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99.0,-99.0,-99.0,0.0,0.0
7601,DE_APT_PF_2,2019-11-01,6,201905,100.42535400390625,201905,112.62319219535064,201905,230.29949951171875,-1,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99.0,-99.0,-99.0,0.0,0.0
7602,DE_APT_PF_PRE,2019-11-01,6,201905,40.5672492980957,201905,38.375195550018915,201905,84.82052612304688,-1,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99.0,-99.0,-99.0,0.0,0.0
7603,DE_APT_PN_1,2019-11-01,6,201905,23.738744735717773,201905,49.10474585081082,201905,80.36506652832031,-1,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99.0,-99.0,-99.0,0.0,0.0
7604,DE_APT_PN_2,2019-11-01,6,201905,24.70810317993164,201905,47.158508520659176,201905,79.09007263183594,-1,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99.0,-99.0,-99.0,0.0,0.0
7605,DE_APT_PN_3,2019-11-01,6,201905,79.92056274414062,201905,107.01429673375323,201905,203.32667541503906,-1,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99.0,-99.0,-99.0,0.0,0.0
7606,DE_APT_PN_4,2019-11-01,6,201905,111.74697875976562,201905,104.29383245025974,201905,232.01593017578125,-1,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99.0,-99.0,-99.0,0.0,0.0
7607,DE_APT_PN_5,2019-11-01,6,201905,117.09912872314453,201905,76.98980413041704,201905,205.88177490234375,-1,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99.0,-99.0,-99.0,0.0,0.0
7608,DE_APT_PN_PRE,2019-11-01,6,201905,28.193363189697266,201905,26.622557623883786,201905,58.89380645751953,-1,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99.0,-99.0,-99.0,0.0,0.0
7609,NL_NC_PN_1,2019-11-01,6,201905,47.3250846862793,201905,26.25426500050745,201905,77.60082244873047,-1,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99.0,-99.0,-99.0,0.0,0.0
7610,NL_NC_PN_2,2019-11-01,6,201905,66.74332427978516,201905,21.348879769990692,201905,91.36229705810547,-1,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99.0,-99.0,-99.0,0.0,0.0
7611,NL_NC_PN_3,2019-11-01,6,201905,80.70732879638672,201905,26.099468899005807,201905,110.80455780029297,-1,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99.0,-99.0,-99.0,0.0,0.0
7612,NL_NC_PN_4,2019-11-01,6,201905,169.9318389892578,201905,71.98678830780787,201905,252.94512939453125,-1,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99.0,-99.0,-99.0,0.0,0.0
7613,NL_NC_PN_5,2019-11-01,6,201905,135.30458068847656,201905,39.48602450813052,201905,180.83883666992188,-1,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99.0,-99.0,-99.0,0.0,0.0
7614,NL_NC_PN_6,2019-11-01,6,201905,0.0,201905,44.40361459640813,201905,51.20509719848633,-1,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99.0,-99.0,-99.0,0.0,0.0
7615,UK_APT_PF_1,2019-11-01,6,201905,0.0,201905,7.105127661534467,201905,8.193449020385742,-1,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99.0,-99.0,-99.0,0.0,0.0
7616,UK_APT_PF_2,2019-11-01,6,201905,0.0,201905,10.7504270746986,201905,12.397113800048828,-1,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99.0,-99.0,-99.0,0.0,0.0
