country,sku_wo_pkg,brand,tier,stage,stage_3f,date,offtake_di,offtake_eib,offtake_il,sellin_eib,retailer_inv,sellout,sp_inv,sellin_di,isa,osa,price,price_krmb_per_ton_il,value_krmb_il,volume_ton_il,0to6_month_population,6to12_month_population,12to36_month_population,sellin_il,total_vol_old,if_vol_old,fo_vol_old,gum_vol_old,cl_vol_old,il_vol_old,0to6_month_population_old,6to12_month_population_old,12to36_month_population_old,uprep_old,upre_old,spre_old,mainstream_old,APT_si,C&G_si,Feihe_si,Friso_si,KC_si,NC_si,Weyth_si,brand_si,raw,brand_price,anp,tp,rebate,tp_rebate,sc_anp,sc_ts,total_vol,if_vol,fo_vol,gum_vol,cl_vol,il_vol,uprep,upre,spre,mainstream
NL,NL_NC_PN_6,NC,PN,6,GUM,12/1/2018,0,49.9168936,49.9168936,109.0604242,,0,,0,0.918000007,0.778096306,217.2322231,206.6470117,1134333.173,5662.902225,761.5,761.5,3509,109.0604242,40964.70076,7201.598764,8588.698296,25174.4037,31170.06312,9794.637644,761.8,761.8,3508.7,4586.295297,9893.615191,18012.97625,8471.814053,139880,45670,113535,87247,29377,43922,79098,43922,12/1/2018,186.0535674,-28.94775791,21492.3033,878.9019,2853.470051,0,2983.24333,49640.80022,9740.210082,10928.61386,28971.97628,39767.25533,9873.544882,7266.261029,12448.54502,20460.39431,9465.599779
UK,UK_APT_PF_1,APT,PF,1,IF,12/1/2018,0,15.08846422,15.08846422,26.1568,,0,,0,-1,0.892799997,204.1389001,206.6470117,1134333.173,5662.902225,761.5,761.5,3509,26.1568,40964.70076,7201.598764,8588.698296,25174.4037,31170.06312,9794.637644,761.8,761.8,3508.7,4586.295297,9893.615191,18012.97625,8471.814053,139880,45670,113535,87247,29377,43922,79098,139880,12/1/2018,212.5908127,384.1995737,24710.10692,275.78126,15099.16202,17.07701,400.23024,49640.80022,9740.210082,10928.61386,28971.97628,39767.25533,9873.544882,7266.261029,12448.54502,20460.39431,9465.599779
UK,UK_APT_PF_2,APT,PF,2,FO,12/1/2018,0,19.82194441,19.82194441,43.2864,,0,,0,-1,0.896199989,209.3045147,206.6470117,1134333.173,5662.902225,761.5,761.5,3509,43.2864,40964.70076,7201.598764,8588.698296,25174.4037,31170.06312,9794.637644,761.8,761.8,3508.7,4586.295297,9893.615191,18012.97625,8471.814053,139880,45670,113535,87247,29377,43922,79098,139880,12/1/2018,212.5908127,384.1995737,24710.10692,275.78126,15099.16202,17.07701,400.23024,49640.80022,9740.210082,10928.61386,28971.97628,39767.25533,9873.544882,7266.261029,12448.54502,20460.39431,9465.599779
UK,UK_APT_PF_3,APT,PF,3,GUM,12/1/2018,0,116.805756,116.805756,99.9968,,0,,0,-1,0.931200004,219.0858505,206.6470117,1134333.173,5662.902225,761.5,761.5,3509,99.9968,40964.70076,7201.598764,8588.698296,25174.4037,31170.06312,9794.637644,761.8,761.8,3508.7,4586.295297,9893.615191,18012.97625,8471.814053,139880,45670,113535,87247,29377,43922,79098,139880,12/1/2018,212.5908127,384.1995737,24710.10692,275.78126,15099.16202,17.07701,400.23024,49640.80022,9740.210082,10928.61386,28971.97628,39767.25533,9873.544882,7266.261029,12448.54502,20460.39431,9465.599779
UK,UK_APT_PN_1,APT,PN,1,IF,12/1/2018,10.4104,6.571126857,16.98152686,14.088,4.074133333,7.3632,5.9016,4.9488,-1,0.936000001,139.6757139,206.6470117,1134333.173,5662.902225,761.5,761.5,3509,19.0368,40964.70076,7201.598764,8588.698296,25174.4037,31170.06312,9794.637644,761.8,761.8,3508.7,4586.295297,9893.615191,18012.97625,8471.814053,139880,45670,113535,87247,29377,43922,79098,139880,12/1/2018,212.5908127,384.1995737,24710.10692,275.78126,15099.16202,17.07701,400.23024,49640.80022,9740.210082,10928.61386,28971.97628,39767.25533,9873.544882,7266.261029,12448.54502,20460.39431,9465.599779
UK,UK_APT_PN_2,APT,PN,2,FO,12/1/2018,18.816,6.80453543,25.62053543,36.2304,44.08106667,10.988,9.46112,0,-1,0.911800003,132.0113213,206.6470117,1134333.173,5662.902225,761.5,761.5,3509,36.2304,40964.70076,7201.598764,8588.698296,25174.4037,31170.06312,9794.637644,761.8,761.8,3508.7,4586.295297,9893.615191,18012.97625,8471.814053,139880,45670,113535,87247,29377,43922,79098,139880,12/1/2018,212.5908127,384.1995737,24710.10692,275.78126,15099.16202,17.07701,400.23024,49640.80022,9740.210082,10928.61386,28971.97628,39767.25533,9873.544882,7266.261029,12448.54502,20460.39431,9465.599779
UK,UK_APT_PN_3,APT,PN,3,GUM,12/1/2018,29.5824,41.21363098,70.79603098,51.2832,47.51653333,19.136,91.8704,54.9936,-1,0.922500002,144.7139027,206.6470117,1134333.173,5662.902225,761.5,761.5,3509,106.2768,40964.70076,7201.598764,8588.698296,25174.4037,31170.06312,9794.637644,761.8,761.8,3508.7,4586.295297,9893.615191,18012.97625,8471.814053,139880,45670,113535,87247,29377,43922,79098,139880,12/1/2018,212.5908127,384.1995737,24710.10692,275.78126,15099.16202,17.07701,400.23024,49640.80022,9740.210082,10928.61386,28971.97628,39767.25533,9873.544882,7266.261029,12448.54502,20460.39431,9465.599779
UK,UK_APT_PN_4,APT,PN,4,GUM,12/1/2018,15.352,62.87039898,78.22239898,45.8208,81.4984,6.5832,25.1288,0,-1,0.922500002,157.6229314,206.6470117,1134333.173,5662.902225,761.5,761.5,3509,45.8208,40964.70076,7201.598764,8588.698296,25174.4037,31170.06312,9794.637644,761.8,761.8,3508.7,4586.295297,9893.615191,18012.97625,8471.814053,139880,45670,113535,87247,29377,43922,79098,139880,12/1/2018,212.5908127,384.1995737,24710.10692,275.78126,15099.16202,17.07701,400.23024,49640.80022,9740.210082,10928.61386,28971.97628,39767.25533,9873.544882,7266.261029,12448.54502,20460.39431,9465.599779
UK,UK_C&G_C&G_1,C&G,C&G,1,IF,12/1/2018,6.9344,23.82695031,30.76135031,19.2912,7.8792,4.4688,6.2328,0,-1,0.920899987,138.0100669,206.6470117,1134333.173,5662.902225,761.5,761.5,3509,19.2912,40964.70076,7201.598764,8588.698296,25174.4037,31170.06312,9794.637644,761.8,761.8,3508.7,4586.295297,9893.615191,18012.97625,8471.814053,139880,45670,113535,87247,29377,43922,79098,45670,12/1/2018,171.989933,-7.820431609,15429.55625,261.29436,2001.384006,17.07701,400.23024,49640.80022,9740.210082,10928.61386,28971.97628,39767.25533,9873.544882,7266.261029,12448.54502,20460.39431,9465.599779
UK,UK_C&G_C&G_2,C&G,C&G,2,FO,12/1/2018,9.256,19.3978499,28.6538499,43.8048,17.17973333,13.0176,16.1656,4.608,-1,0.908000016,129.5301729,206.6470117,1134333.173,5662.902225,761.5,761.5,3509,48.4128,40964.70076,7201.598764,8588.698296,25174.4037,31170.06312,9794.637644,761.8,761.8,3508.7,4586.295297,9893.615191,18012.97625,8471.814053,139880,45670,113535,87247,29377,43922,79098,45670,12/1/2018,171.989933,-7.820431609,15429.55625,261.29436,2001.384006,17.07701,400.23024,49640.80022,9740.210082,10928.61386,28971.97628,39767.25533,9873.544882,7266.261029,12448.54502,20460.39431,9465.599779
UK,UK_C&G_C&G_3,C&G,C&G,3,GUM,12/1/2018,22.0464,56.21735837,78.26375837,47.8938,85.0816,22.4824,26.3504,0,-1,0.933700013,138.0527072,206.6470117,1134333.173,5662.902225,761.5,761.5,3509,47.8938,40964.70076,7201.598764,8588.698296,25174.4037,31170.06312,9794.637644,761.8,761.8,3508.7,4586.295297,9893.615191,18012.97625,8471.814053,139880,45670,113535,87247,29377,43922,79098,45670,12/1/2018,171.989933,-7.820431609,15429.55625,261.29436,2001.384006,17.07701,400.23024,49640.80022,9740.210082,10928.61386,28971.97628,39767.25533,9873.544882,7266.261029,12448.54502,20460.39431,9465.599779
UK,UK_C&G_C&G_4,C&G,C&G,4,GUM,12/1/2018,19.3872,47.81036664,67.19756664,28.0848,33.50293333,20.2184,8.756,0,-1,0.933700013,142.5885537,206.6470117,1134333.173,5662.902225,761.5,761.5,3509,28.0848,40964.70076,7201.598764,8588.698296,25174.4037,31170.06312,9794.637644,761.8,761.8,3508.7,4586.295297,9893.615191,18012.97625,8471.814053,139880,45670,113535,87247,29377,43922,79098,45670,12/1/2018,171.989933,-7.820431609,15429.55625,261.29436,2001.384006,17.07701,400.23024,49640.80022,9740.210082,10928.61386,28971.97628,39767.25533,9873.544882,7266.261029,12448.54502,20460.39431,9465.599779
ANZ,ANZ_APT_PF_1,APT,PF,1,IF,1/1/2019,13.6053,37.7034623,51.3087623,97.917993,5.1894,10.1466,4.905,0,-1,0.766200006,225.5010353,212.7162599,1012968.829,4926.822826,756.6666667,761.5,3487.083333,97.917993,42711.16429,7279.265552,8807.967698,26623.93104,34307.84713,8403.317164,756.9166667,761.8,3486.883333,4866.701519,11341.43637,18833.11319,7670.331775,130190,44341,119059,84286,27264,40331,79268,130190,1/1/2019,205.4939696,269.8430605,22848.98062,1292.149459,4789.305535,216.78704,5167.30236,51037.50044,9668.319706,10997.18242,30371.9983,42551.69162,8485.808819,7697.897828,13907.37102,20909.93314,8522.298427
ANZ,ANZ_APT_PF_2,APT,PF,2,FO,1/1/2019,49.3128,19.4513112,68.7641112,172.173088,20.0421,62.9748,46.7775,33.264,-1,0.418799996,236.5442871,212.7162599,1012968.829,4926.822826,756.6666667,761.5,3487.083333,205.437088,42711.16429,7279.265552,8807.967698,26623.93104,34307.84713,8403.317164,756.9166667,761.8,3486.883333,4866.701519,11341.43637,18833.11319,7670.331775,130190,44341,119059,84286,27264,40331,79268,130190,1/1/2019,205.4939696,269.8430605,22848.98062,1292.149459,4789.305535,216.78704,5167.30236,51037.50044,9668.319706,10997.18242,30371.9983,42551.69162,8485.808819,7697.897828,13907.37102,20909.93314,8522.298427
ANZ,ANZ_APT_PF_3,APT,PF,3,GUM,1/1/2019,184.5648,39.56813293,224.1329329,389.082126,95.0949,217.9368,83.9358,82.8468,-1,0.287599996,213.3558358,212.7162599,1012968.829,4926.822826,756.6666667,761.5,3487.083333,471.928926,42711.16429,7279.265552,8807.967698,26623.93104,34307.84713,8403.317164,756.9166667,761.8,3486.883333,4866.701519,11341.43637,18833.11319,7670.331775,130190,44341,119059,84286,27264,40331,79268,130190,1/1/2019,205.4939696,269.8430605,22848.98062,1292.149459,4789.305535,216.78704,5167.30236,51037.50044,9668.319706,10997.18242,30371.9983,42551.69162,8485.808819,7697.897828,13907.37102,20909.93314,8522.298427
ANZ,ANZ_APT_PF_4,APT,PF,4,GUM,1/1/2019,64.0683,97.42848865,161.4967886,197.078391,6.1227,37.3626,9.198,0,-1,0.287599996,215.5030427,212.7162599,1012968.829,4926.822826,756.6666667,761.5,3487.083333,197.078391,42711.16429,7279.265552,8807.967698,26623.93104,34307.84713,8403.317164,756.9166667,761.8,3486.883333,4866.701519,11341.43637,18833.11319,7670.331775,130190,44341,119059,84286,27264,40331,79268,130190,1/1/2019,205.4939696,269.8430605,22848.98062,1292.149459,4789.305535,216.78704,5167.30236,51037.50044,9668.319706,10997.18242,30371.9983,42551.69162,8485.808819,7697.897828,13907.37102,20909.93314,8522.298427
ANZ,ANZ_APT_PN_1,APT,PN,1,IF,1/1/2019,22.6728,75.06642447,97.73922447,101.754846,9.8298,24.8634,8.4312,0,-1,0.840600002,177.2248999,212.7162599,1012968.829,4926.822826,756.6666667,761.5,3487.083333,101.754846,42711.16429,7279.265552,8807.967698,26623.93104,34307.84713,8403.317164,756.9166667,761.8,3486.883333,4866.701519,11341.43637,18833.11319,7670.331775,130190,44341,119059,84286,27264,40331,79268,130190,1/1/2019,205.4939696,269.8430605,22848.98062,1292.149459,4789.305535,216.78704,5167.30236,51037.50044,9668.319706,10997.18242,30371.9983,42551.69162,8485.808819,7697.897828,13907.37102,20909.93314,8522.298427
ANZ,ANZ_APT_PN_2,APT,PN,2,FO,1/1/2019,52.0344,81.49479726,133.5291973,181.475594,43.5375,65.3571,36.4599,0,-1,0.767800009,182.0842449,212.7162599,1012968.829,4926.822826,756.6666667,761.5,3487.083333,181.475594,42711.16429,7279.265552,8807.967698,26623.93104,34307.84713,8403.317164,756.9166667,761.8,3486.883333,4866.701519,11341.43637,18833.11319,7670.331775,130190,44341,119059,84286,27264,40331,79268,130190,1/1/2019,205.4939696,269.8430605,22848.98062,1292.149459,4789.305535,216.78704,5167.30236,51037.50044,9668.319706,10997.18242,30371.9983,42551.69162,8485.808819,7697.897828,13907.37102,20909.93314,8522.298427
ANZ,ANZ_APT_PN_3,APT,PN,3,GUM,1/1/2019,380.5065,97.3176314,477.8241314,473.890428,283.7952,502.9677,97.7499,0,-1,0.421200001,165.8500761,212.7162599,1012968.829,4926.822826,756.6666667,761.5,3487.083333,473.890428,42711.16429,7279.265552,8807.967698,26623.93104,34307.84713,8403.317164,756.9166667,761.8,3486.883333,4866.701519,11341.43637,18833.11319,7670.331775,130190,44341,119059,84286,27264,40331,79268,130190,1/1/2019,205.4939696,269.8430605,22848.98062,1292.149459,4789.305535,216.78704,5167.30236,51037.50044,9668.319706,10997.18242,30371.9983,42551.69162,8485.808819,7697.897828,13907.37102,20909.93314,8522.298427
ANZ,ANZ_APT_PN_4,APT,PN,4,GUM,1/1/2019,250.38,128.8629591,379.2429591,315.024624,81.4293,301.8924,243.3996,199.206,-1,0.421200001,167.2961106,212.7162599,1012968.829,4926.822826,756.6666667,761.5,3487.083333,514.230624,42711.16429,7279.265552,8807.967698,26623.93104,34307.84713,8403.317164,756.9166667,761.8,3486.883333,4866.701519,11341.43637,18833.11319,7670.331775,130190,44341,119059,84286,27264,40331,79268,130190,1/1/2019,205.4939696,269.8430605,22848.98062,1292.149459,4789.305535,216.78704,5167.30236,51037.50044,9668.319706,10997.18242,30371.9983,42551.69162,8485.808819,7697.897828,13907.37102,20909.93314,8522.298427
ANZ,ANZ_KC_GD_1,KC,GD,1,IF,1/1/2019,0,9.089222088,9.089222088,8.63441,,0,,0,,,157.0636822,212.7162599,1012968.829,4926.822826,756.6666667,761.5,3487.083333,8.63441,42711.16429,7279.265552,8807.967698,26623.93104,34307.84713,8403.317164,756.9166667,761.8,3486.883333,4866.701519,11341.43637,18833.11319,7670.331775,130190,44341,119059,84286,27264,40331,79268,27264,1/1/2019,241.6616499,0,0,0,0,216.78704,5167.30236,51037.50044,9668.319706,10997.18242,30371.9983,42551.69162,8485.808819,7697.897828,13907.37102,20909.93314,8522.298427
ANZ,ANZ_KC_GD_2,KC,GD,2,FO,1/1/2019,0,9.030783788,9.030783788,10.508355,,0,,0,,,161.3168024,212.7162599,1012968.829,4926.822826,756.6666667,761.5,3487.083333,10.508355,42711.16429,7279.265552,8807.967698,26623.93104,34307.84713,8403.317164,756.9166667,761.8,3486.883333,4866.701519,11341.43637,18833.11319,7670.331775,130190,44341,119059,84286,27264,40331,79268,27264,1/1/2019,241.6616499,0,0,0,0,216.78704,5167.30236,51037.50044,9668.319706,10997.18242,30371.9983,42551.69162,8485.808819,7697.897828,13907.37102,20909.93314,8522.298427
ANZ,ANZ_KC_GD_3,KC,GD,3,GUM,1/1/2019,0,17.20080013,17.20080013,34.682569,,0,,0,,,189.6327263,212.7162599,1012968.829,4926.822826,756.6666667,761.5,3487.083333,34.682569,42711.16429,7279.265552,8807.967698,26623.93104,34307.84713,8403.317164,756.9166667,761.8,3486.883333,4866.701519,11341.43637,18833.11319,7670.331775,130190,44341,119059,84286,27264,40331,79268,27264,1/1/2019,241.6616499,0,0,0,0,216.78704,5167.30236,51037.50044,9668.319706,10997.18242,30371.9983,42551.69162,8485.808819,7697.897828,13907.37102,20909.93314,8522.298427
ANZ,ANZ_KC_GD_4,KC,GD,4,GUM,1/1/2019,0,26.04836525,26.04836525,26.039972,,0,,0,,,187.6156242,212.7162599,1012968.829,4926.822826,756.6666667,761.5,3487.083333,26.039972,42711.16429,7279.265552,8807.967698,26623.93104,34307.84713,8403.317164,756.9166667,761.8,3486.883333,4866.701519,11341.43637,18833.11319,7670.331775,130190,44341,119059,84286,27264,40331,79268,27264,1/1/2019,241.6616499,0,0,0,0,216.78704,5167.30236,51037.50044,9668.319706,10997.18242,30371.9983,42551.69162,8485.808819,7697.897828,13907.37102,20909.93314,8522.298427
ANZ,ANZ_KC_GT_1,KC,GT,1,IF,1/1/2019,0,32.37683679,32.37683679,36.019431,,0,,0,,,270.7194989,212.7162599,1012968.829,4926.822826,756.6666667,761.5,3487.083333,36.019431,42711.16429,7279.265552,8807.967698,26623.93104,34307.84713,8403.317164,756.9166667,761.8,3486.883333,4866.701519,11341.43637,18833.11319,7670.331775,130190,44341,119059,84286,27264,40331,79268,27264,1/1/2019,241.6616499,0,0,0,0,216.78704,5167.30236,51037.50044,9668.319706,10997.18242,30371.9983,42551.69162,8485.808819,7697.897828,13907.37102,20909.93314,8522.298427
ANZ,ANZ_KC_GT_2,KC,GT,2,FO,1/1/2019,0,36.67244053,36.67244053,118.649551,,0,,0,,,273.0809522,212.7162599,1012968.829,4926.822826,756.6666667,761.5,3487.083333,118.649551,42711.16429,7279.265552,8807.967698,26623.93104,34307.84713,8403.317164,756.9166667,761.8,3486.883333,4866.701519,11341.43637,18833.11319,7670.331775,130190,44341,119059,84286,27264,40331,79268,27264,1/1/2019,241.6616499,0,0,0,0,216.78704,5167.30236,51037.50044,9668.319706,10997.18242,30371.9983,42551.69162,8485.808819,7697.897828,13907.37102,20909.93314,8522.298427
ANZ,ANZ_KC_GT_3,KC,GT,3,GUM,1/1/2019,0,47.96285673,47.96285673,71.383141,,0,,0,,,291.9013718,212.7162599,1012968.829,4926.822826,756.6666667,761.5,3487.083333,71.383141,42711.16429,7279.265552,8807.967698,26623.93104,34307.84713,8403.317164,756.9166667,761.8,3486.883333,4866.701519,11341.43637,18833.11319,7670.331775,130190,44341,119059,84286,27264,40331,79268,27264,1/1/2019,241.6616499,0,0,0,0,216.78704,5167.30236,51037.50044,9668.319706,10997.18242,30371.9983,42551.69162,8485.808819,7697.897828,13907.37102,20909.93314,8522.298427
DE,DE_APT_PF_1,APT,PF,1,IF,1/1/2019,12.1664,27.15640481,39.32280481,32.12690869,10.784,17.5952,14.6944,0,0.977199996,-1,260.4160914,212.7162599,1012968.829,4926.822826,756.6666667,761.5,3487.083333,32.12690869,42711.16429,7279.265552,8807.967698,26623.93104,34307.84713,8403.317164,756.9166667,761.8,3486.883333,4866.701519,11341.43637,18833.11319,7670.331775,130190,44341,119059,84286,27264,40331,79268,130190,1/1/2019,217.8267663,269.8430605,9356.426472,484.74046,4789.305535,62,5889.59528,51037.50044,9668.319706,10997.18242,30371.9983,42551.69162,8485.808819,7697.897828,13907.37102,20909.93314,8522.298427
DE,DE_APT_PF_2,APT,PF,2,FO,1/1/2019,50.9824,114.9418999,165.9242999,237.4539251,23.5288,53.384,44.2304,28.512,0.721599996,-1,271.3277597,212.7162599,1012968.829,4926.822826,756.6666667,761.5,3487.083333,265.9659251,42711.16429,7279.265552,8807.967698,26623.93104,34307.84713,8403.317164,756.9166667,761.8,3486.883333,4866.701519,11341.43637,18833.11319,7670.331775,130190,44341,119059,84286,27264,40331,79268,130190,1/1/2019,217.8267663,269.8430605,9356.426472,484.74046,4789.305535,62,5889.59528,51037.50044,9668.319706,10997.18242,30371.9983,42551.69162,8485.808819,7697.897828,13907.37102,20909.93314,8522.298427
DE,DE_APT_PF_PRE,APT,PF,PRE,IF,1/1/2019,26.3416,11.48463435,37.82623435,50.05268223,18.308,28.4584,32.676,6.688,0.977199996,-1,258.8710239,212.7162599,1012968.829,4926.822826,756.6666667,761.5,3487.083333,56.74068223,42711.16429,7279.265552,8807.967698,26623.93104,34307.84713,8403.317164,756.9166667,761.8,3486.883333,4866.701519,11341.43637,18833.11319,7670.331775,130190,44341,119059,84286,27264,40331,79268,130190,1/1/2019,217.8267663,269.8430605,9356.426472,484.74046,4789.305535,62,5889.59528,51037.50044,9668.319706,10997.18242,30371.9983,42551.69162,8485.808819,7697.897828,13907.37102,20909.93314,8522.298427
DE,DE_APT_PN_1,APT,PN,1,IF,1/1/2019,27.708,51.94021016,79.64821016,39.07608317,52.1028,7.8056,34.6872,19.1712,0.981799996,-1,156.2689482,212.7162599,1012968.829,4926.822826,756.6666667,761.5,3487.083333,58.24728317,42711.16429,7279.265552,8807.967698,26623.93104,34307.84713,8403.317164,756.9166667,761.8,3486.883333,4866.701519,11341.43637,18833.11319,7670.331775,130190,44341,119059,84286,27264,40331,79268,130190,1/1/2019,217.8267663,269.8430605,9356.426472,484.74046,4789.305535,62,5889.59528,51037.50044,9668.319706,10997.18242,30371.9983,42551.69162,8485.808819,7697.897828,13907.37102,20909.93314,8522.298427
DE,DE_APT_PN_2,APT,PN,2,FO,1/1/2019,39.88,57.8841499,97.7641499,49.3468512,100.438,5.6096,2.361866667,0,0.979599988,-1,174.1518153,212.7162599,1012968.829,4926.822826,756.6666667,761.5,3487.083333,49.3468512,42711.16429,7279.265552,8807.967698,26623.93104,34307.84713,8403.317164,756.9166667,761.8,3486.883333,4866.701519,11341.43637,18833.11319,7670.331775,130190,44341,119059,84286,27264,40331,79268,130190,1/1/2019,217.8267663,269.8430605,9356.426472,484.74046,4789.305535,62,5889.59528,51037.50044,9668.319706,10997.18242,30371.9983,42551.69162,8485.808819,7697.897828,13907.37102,20909.93314,8522.298427
DE,DE_APT_PN_3,APT,PN,3,FO,1/1/2019,44.8856,122.8838679,167.7694679,81.8092512,95.828,6.5992,21.5912,19.9872,0.979599988,-1,184.3860447,212.7162599,1012968.829,4926.822826,756.6666667,761.5,3487.083333,101.7964512,42711.16429,7279.265552,8807.967698,26623.93104,34307.84713,8403.317164,756.9166667,761.8,3486.883333,4866.701519,11341.43637,18833.11319,7670.331775,130190,44341,119059,84286,27264,40331,79268,130190,1/1/2019,217.8267663,269.8430605,9356.426472,484.74046,4789.305535,62,5889.59528,51037.50044,9668.319706,10997.18242,30371.9983,42551.69162,8485.808819,7697.897828,13907.37102,20909.93314,8522.298427
DE,DE_APT_PN_4,APT,PN,4,GUM,1/1/2019,86.3578,112.0740486,198.4318486,83.04049986,200.2924,59.9514,146.2298,19.2672,0.983200002,-1,178.5297199,212.7162599,1012968.829,4926.822826,756.6666667,761.5,3487.083333,102.3076999,42711.16429,7279.265552,8807.967698,26623.93104,34307.84713,8403.317164,756.9166667,761.8,3486.883333,4866.701519,11341.43637,18833.11319,7670.331775,130190,44341,119059,84286,27264,40331,79268,130190,1/1/2019,217.8267663,269.8430605,9356.426472,484.74046,4789.305535,62,5889.59528,51037.50044,9668.319706,10997.18242,30371.9983,42551.69162,8485.808819,7697.897828,13907.37102,20909.93314,8522.298427
DE,DE_APT_PN_5,APT,PN,5,GUM,1/1/2019,42.8002,126.9338385,169.7340385,105.2381811,168.9064,108.4558,35.4752,0,0.983200002,-1,174.5619584,212.7162599,1012968.829,4926.822826,756.6666667,761.5,3487.083333,105.2381811,42711.16429,7279.265552,8807.967698,26623.93104,34307.84713,8403.317164,756.9166667,761.8,3486.883333,4866.701519,11341.43637,18833.11319,7670.331775,130190,44341,119059,84286,27264,40331,79268,130190,1/1/2019,217.8267663,269.8430605,9356.426472,484.74046,4789.305535,62,5889.59528,51037.50044,9668.319706,10997.18242,30371.9983,42551.69162,8485.808819,7697.897828,13907.37102,20909.93314,8522.298427
DE,DE_APT_PN_PRE,APT,PN,PRE,IF,1/1/2019,15.2424,34.7711232,50.0135232,22.22271434,85.908,4.7096,23.16373333,11.52,0.981799996,-1,156.0936555,212.7162599,1012968.829,4926.822826,756.6666667,761.5,3487.083333,33.74271434,42711.16429,7279.265552,8807.967698,26623.93104,34307.84713,8403.317164,756.9166667,761.8,3486.883333,4866.701519,11341.43637,18833.11319,7670.331775,130190,44341,119059,84286,27264,40331,79268,130190,1/1/2019,217.8267663,269.8430605,9356.426472,484.74046,4789.305535,62,5889.59528,51037.50044,9668.319706,10997.18242,30371.9983,42551.69162,8485.808819,7697.897828,13907.37102,20909.93314,8522.298427
NL,NL_NC_PN_1,NC,PN,1,IF,1/1/2019,26.456,33.09748454,59.55348454,45.55402863,3.9616,17.5824,62.8136,63.1392,0.924520004,0.827296233,174.5503715,212.7162599,1012968.829,4926.822826,756.6666667,761.5,3487.083333,108.6932286,42711.16429,7279.265552,8807.967698,26623.93104,34307.84713,8403.317164,756.9166667,761.8,3486.883333,4866.701519,11341.43637,18833.11319,7670.331775,130190,44341,119059,84286,27264,40331,79268,40331,1/1/2019,195.1184731,267.8331977,13700.29324,2052.34283,2009.264805,22,2426.063,51037.50044,9668.319706,10997.18242,30371.9983,42551.69162,8485.808819,7697.897828,13907.37102,20909.93314,8522.298427
NL,NL_NC_PN_2,NC,PN,2,FO,1/1/2019,24.9968,29.6557672,54.6525672,40.18353507,4.5624,22.564,41.8832,44.4384,0.947360003,0.854400015,172.960834,212.7162599,1012968.829,4926.822826,756.6666667,761.5,3487.083333,84.62193507,42711.16429,7279.265552,8807.967698,26623.93104,34307.84713,8403.317164,756.9166667,761.8,3486.883333,4866.701519,11341.43637,18833.11319,7670.331775,130190,44341,119059,84286,27264,40331,79268,40331,1/1/2019,195.1184731,267.8331977,13700.29324,2052.34283,2009.264805,22,2426.063,51037.50044,9668.319706,10997.18242,30371.9983,42551.69162,8485.808819,7697.897828,13907.37102,20909.93314,8522.298427
NL,NL_NC_PN_3,NC,PN,3,FO,1/1/2019,23.5096,37.88106438,61.39066438,39.32547164,14.3592,15.6752,42.3552,38.6928,0.947360003,0.854400015,179.610513,212.7162599,1012968.829,4926.822826,756.6666667,761.5,3487.083333,78.01827164,42711.16429,7279.265552,8807.967698,26623.93104,34307.84713,8403.317164,756.9166667,761.8,3486.883333,4866.701519,11341.43637,18833.11319,7670.331775,130190,44341,119059,84286,27264,40331,79268,40331,1/1/2019,195.1184731,267.8331977,13700.29324,2052.34283,2009.264805,22,2426.063,51037.50044,9668.319706,10997.18242,30371.9983,42551.69162,8485.808819,7697.897828,13907.37102,20909.93314,8522.298427
NL,NL_NC_PN_4,NC,PN,4,GUM,1/1/2019,174.1856,72.3495117,246.5351117,108.3398607,125.8688,121.2408,240.896,218.8032,0.924080002,0.743286387,174.1774996,212.7162599,1012968.829,4926.822826,756.6666667,761.5,3487.083333,327.1430607,42711.16429,7279.265552,8807.967698,26623.93104,34307.84713,8403.317164,756.9166667,761.8,3486.883333,4866.701519,11341.43637,18833.11319,7670.331775,130190,44341,119059,84286,27264,40331,79268,40331,1/1/2019,195.1184731,267.8331977,13700.29324,2052.34283,2009.264805,22,2426.063,51037.50044,9668.319706,10997.18242,30371.9983,42551.69162,8485.808819,7697.897828,13907.37102,20909.93314,8522.298427
NL,NL_NC_PN_5,NC,PN,5,GUM,1/1/2019,121.5384,36.47986426,158.0182643,54.05628564,105.9496,132.676,114.1128,80.1024,0.924080002,0.743286387,170.4461628,212.7162599,1012968.829,4926.822826,756.6666667,761.5,3487.083333,134.1586856,42711.16429,7279.265552,8807.967698,26623.93104,34307.84713,8403.317164,756.9166667,761.8,3486.883333,4866.701519,11341.43637,18833.11319,7670.331775,130190,44341,119059,84286,27264,40331,79268,40331,1/1/2019,195.1184731,267.8331977,13700.29324,2052.34283,2009.264805,22,2426.063,51037.50044,9668.319706,10997.18242,30371.9983,42551.69162,8485.808819,7697.897828,13907.37102,20909.93314,8522.298427
